campaign_name,campaign_id,adset_name,adset_id,ad_name,ad_id,spend,impressions,clicks,ctr,cpc,date_start,date_stop,website_purchase_roas,spend_eur
26 FEBRUARY - Classic Elegant Leather BIker Jacket - 1.58 - SINGLE PRODUCT,120217271446990719,BROAD 2,120217274006040719,AD 3,120217274006070719,3.85,312,7,2.24359,0.55,2023-07-27,2025-03-18,,3.6959999999999997
26 FEBRUARY - Classic Elegant Leather BIker Jacket - 1.58 - SINGLE PRODUCT,120217271446990719,STACK 2,120217274006030719,AD 3,120217274006080719,1.67,48,0,0,,2023-07-27,2025-03-18,,1.6032
26 FEBRUARY - Classic Elegant Leather BIker Jacket - 1.58 - SINGLE PRODUCT,120217271446990719,STACK 1,120217274006020719,AD 2,120217274006090719,0.15,36,1,2.777778,0.15,2023-07-27,2025-03-18,,0.144
26 FEBRUARY - Classic Elegant Leather BIker Jacket - 1.58 - SINGLE PRODUCT,120217271446990719,STACK 2,120217274006030719,AD 2,120217274006100719,0.21,37,1,2.702703,0.21,2023-07-27,2025-03-18,,0.20159999999999997
26 FEBRUARY - Classic Elegant Leather BIker Jacket - 1.58 - SINGLE PRODUCT,120217271446990719,STACK 1,120217274006020719,AD 1,120217274006110719,3.8,404,13,3.217822,0.292308,2023-07-27,2025-03-18,,3.6479999999999997
26 FEBRUARY - Classic Elegant Leather BIker Jacket - 1.58 - SINGLE PRODUCT,120217271446990719,STACK 1,120217274006020719,AD 3,120217274006120719,0.09,14,0,0,,2023-07-27,2025-03-18,,0.08639999999999999
26 FEBRUARY - Radiant Denim Maxi Dress  - 1.60 - SINGLE PRODUCT,120217274417320719,BROAD 2,120217274417330719,AD 1,120217274417440719,0.04,5,0,0,,2023-07-27,2025-03-18,,0.0384
26 FEBRUARY - Radiant Denim Maxi Dress  - 1.60 - SINGLE PRODUCT,120217274417320719,BROAD 2,120217274417330719,AD 2,120217274596530719,11.09,804,28,3.482587,0.396071,2023-07-27,2025-03-18,,10.6464
26 FEBRUARY - Radiant Denim Maxi Dress  - 1.60 - SINGLE PRODUCT,120217274417320719,BROAD 2,120217274417330719,AD 3,120217274596540719,0,7,0,0,,2023-07-27,2025-03-18,,0.0
26 FEBRUARY - Radiant Denim Maxi Dress  - 1.60 - SINGLE PRODUCT,120217274417320719,STACK 1,120217274605440719,AD 1,120217274605460719,0.07,9,1,11.111111,0.07,2023-07-27,2025-03-18,,0.06720000000000001
26 FEBRUARY - Radiant Denim Maxi Dress  - 1.60 - SINGLE PRODUCT,120217274417320719,BROAD 1,120217274605510719,AD 3,120217274605470719,0.06,11,0,0,,2023-07-27,2025-03-18,,0.0576
26 FEBRUARY - Radiant Denim Maxi Dress  - 1.60 - SINGLE PRODUCT,120217274417320719,BROAD 1,120217274605510719,AD 1,120217274605480719,0,9,0,0,,2023-07-27,2025-03-18,,0.0
26 FEBRUARY - Radiant Denim Maxi Dress  - 1.60 - SINGLE PRODUCT,120217274417320719,STACK 2,120217274605450719,AD 2,120217274605490719,7.27,562,9,1.601423,0.807778,2023-07-27,2025-03-18,,6.9792
26 FEBRUARY - Radiant Denim Maxi Dress  - 1.60 - SINGLE PRODUCT,120217274417320719,BROAD 1,120217274605510719,AD 2,120217274605500719,0.71,13,0,0,,2023-07-27,2025-03-18,,0.6816
26 FEBRUARY - Radiant Denim Maxi Dress  - 1.60 - SINGLE PRODUCT,120217274417320719,STACK 2,120217274605450719,AD 1,120217274605520719,0.01,3,0,0,,2023-07-27,2025-03-18,,0.0096
26 FEBRUARY - Radiant Denim Maxi Dress  - 1.60 - SINGLE PRODUCT,120217274417320719,STACK 1,120217274605440719,AD 2,120217274605530719,2.68,146,5,3.424658,0.536,2023-07-27,2025-03-18,,2.5728
26 FEBRUARY - Radiant Denim Maxi Dress  - 1.60 - SINGLE PRODUCT,120217274417320719,STACK 2,120217274605450719,AD 3,120217274605540719,0,9,0,0,,2023-07-27,2025-03-18,,0.0
26 FEBRUARY - Radiant Denim Maxi Dress  - 1.60 - SINGLE PRODUCT,120217274417320719,STACK 1,120217274605440719,AD 3,120217274605550719,0.18,34,0,0,,2023-07-27,2025-03-18,,0.17279999999999998
26 FEBRUARY - Classic Suede Fleece-lined Jacket - 1.54 - SINGLE PRODUCT,120217274638230719,STACK 1,120217274638300719,AD 1,120217274638290719,1.63,319,4,1.253919,0.4075,2023-07-27,2025-03-18,,1.5647999999999997
26 FEBRUARY - Classic Suede Fleece-lined Jacket - 1.54 - SINGLE PRODUCT,120217274638230719,STACK 1,120217274638300719,AD 2,120217274655130719,5.81,518,21,4.054054,0.276667,2023-07-27,2025-03-18,,5.5775999999999994
26 FEBRUARY - Classic Suede Fleece-lined Jacket - 1.54 - SINGLE PRODUCT,120217274638230719,STACK 1,120217274638300719,AD 3,120217274655140719,1.33,475,1,0.210526,1.33,2023-07-27,2025-03-18,,1.2768
26 FEBRUARY - Classic Suede Fleece-lined Jacket - 1.54 - SINGLE PRODUCT,120217274638230719,BROAD 1,120217274796810719,AD 3,120217274796790719,5.93,289,8,2.768166,0.74125,2023-07-27,2025-03-18,,5.692799999999999
26 FEBRUARY - Classic Suede Fleece-lined Jacket - 1.54 - SINGLE PRODUCT,120217274638230719,BROAD 2,120217274796780719,AD 1,120217274796820719,4.89,473,35,7.399577,0.139714,2023-07-27,2025-03-18,,4.6944
26 FEBRUARY - Classic Suede Fleece-lined Jacket - 1.54 - SINGLE PRODUCT,120217274638230719,STACK 2,120217274796800719,AD 1,120217274796830719,5.73,465,13,2.795699,0.440769,2023-07-27,2025-03-18,,5.5008
26 FEBRUARY - Classic Suede Fleece-lined Jacket - 1.54 - SINGLE PRODUCT,120217274638230719,BROAD 1,120217274796810719,AD 1,120217274796840719,9.85,756,39,5.15873,0.252564,2023-07-27,2025-03-18,,9.456
26 FEBRUARY - Classic Suede Fleece-lined Jacket - 1.54 - SINGLE PRODUCT,120217274638230719,STACK 2,120217274796800719,AD 2,120217274796850719,22.91,1369,54,3.944485,0.424259,2023-07-27,2025-03-18,,21.9936
26 FEBRUARY - Classic Suede Fleece-lined Jacket - 1.54 - SINGLE PRODUCT,120217274638230719,BROAD 1,120217274796810719,AD 2,120217274796860719,12.22,816,50,6.127451,0.2444,2023-07-27,2025-03-18,"[{'action_type': 'offsite_conversion.fb_pixel_purchase', 'value': '5.144845'}]",11.7312
26 FEBRUARY - Classic Suede Fleece-lined Jacket - 1.54 - SINGLE PRODUCT,120217274638230719,STACK 2,120217274796800719,AD 3,120217274796870719,2.19,175,3,1.714286,0.73,2023-07-27,2025-03-18,,2.1024
26 FEBRUARY - Classic Suede Fleece-lined Jacket - 1.54 - SINGLE PRODUCT,120217274638230719,BROAD 2,120217274796780719,AD 2,120217274796880719,6.4,610,30,4.918033,0.213333,2023-07-27,2025-03-18,,6.144
26 FEBRUARY - Classic Suede Fleece-lined Jacket - 1.54 - SINGLE PRODUCT,120217274638230719,BROAD 2,120217274796780719,AD 3,120217274796890719,4.42,284,8,2.816901,0.5525,2023-07-27,2025-03-18,,4.2432
27 FEBRUARY- C27 ADS Collection (February 24) - COLLECTION,120217275166390719,ONLINE SHOPPING,120217275632060719,AD 1,120217275632020719,0.83,58,1,1.724138,0.83,2023-07-27,2025-03-18,,0.7968
27 FEBRUARY- C27 ADS Collection (February 24) - COLLECTION,120217275166390719,ONLINE SHOPPING,120217275632060719,AD 4,120217275632030719,38.2,2006,124,6.181456,0.308065,2023-07-27,2025-03-18,,36.672000000000004
27 FEBRUARY- C27 ADS Collection (February 24) - COLLECTION,120217275166390719,ONLINE SHOPPING,120217275632060719,AD 3,120217275632040719,0.05,3,0,0,,2023-07-27,2025-03-18,,0.048
27 FEBRUARY- C27 ADS Collection (February 24) - COLLECTION,120217275166390719,ONLINE SHOPPING,120217275632060719,AD 2,120217275632070719,0.02,7,0,0,,2023-07-27,2025-03-18,,0.0192
27 FEBRUARY-  C28 ADS Collection (February 24) - COLLECTION,120217275646110719,BROAD,120217275745100719,AD 2,120217275745040719,6.8,714,28,3.921569,0.242857,2023-07-27,2025-03-18,,6.528
27 FEBRUARY-  C28 ADS Collection (February 24) - COLLECTION,120217275646110719,BROAD,120217275745100719,AD 1,120217275745060719,0.23,39,0,0,,2023-07-27,2025-03-18,,0.2208
27 FEBRUARY-  C28 ADS Collection (February 24) - COLLECTION,120217275646110719,BROAD,120217275745100719,AD 3,120217275745070719,0.66,89,3,3.370787,0.22,2023-07-27,2025-03-18,,0.6336
27 FEBRUARY-  C28 ADS Collection (February 24) - COLLECTION,120217275646110719,BROAD,120217275745100719,AD 4,120217275745120719,23.14,1299,53,4.080062,0.436604,2023-07-27,2025-03-18,,22.2144
28 FEBRUARY - Short Button-down Wool Coat  - 1.51 - SINGLE PRODUCT,120217278665590719,STACK 2,120217278963210719,AD 1,120217278963220719,0.15,20,0,0,,2023-07-27,2025-03-18,,0.144
28 FEBRUARY - Elegant Casual Shirt  - 1.68 - SINGLE PRODUCT,120217279486300719,STACK 2,120217279938060719,AD 3,120217279937990719,1.06,58,0,0,,2023-07-27,2025-03-18,,1.0176
28 FEBRUARY - Elegant Casual Shirt  - 1.68 - SINGLE PRODUCT,120217279486300719,STACK 2,120217279938060719,AD 1,120217279938020719,0.37,19,0,0,,2023-07-27,2025-03-18,,0.35519999999999996
28 FEBRUARY - Elegant Casual Shirt  - 1.68 - SINGLE PRODUCT,120217279486300719,STACK 2,120217279938060719,AD 2,120217279938040719,2.57,133,8,6.015038,0.32125,2023-07-27,2025-03-18,,2.4671999999999996
28 FEBRUARY - Trendy Fashionable Art Printed Shirt  - 1.47 - SINGLE PRODUCT,120217279961370719,STACK 2,120217281052140719,AD 1,120217281052160719,0.78,45,0,0,,2023-07-27,2025-03-18,,0.7488
28 FEBRUARY - Trendy Fashionable Art Printed Shirt  - 1.47 - SINGLE PRODUCT,120217279961370719,STACK 2,120217281052140719,AD 2,120217281052170719,1.87,92,5,5.434783,0.374,2023-07-27,2025-03-18,,1.7952000000000001
28 FEBRUARY - Trendy Fashionable Art Printed Shirt  - 1.47 - SINGLE PRODUCT,120217279961370719,STACK 2,120217281052140719,AD 3,120217281052180719,3.43,298,12,4.026846,0.285833,2023-07-27,2025-03-18,,3.2928
28 FEBRUARY -  Elegant Single-button Wool Coat - 1.54 - SINGLE PRODUCT,120217281104970719,STACK 2,120217281481740719,AD 2,120217281481700719,0.01,5,0,0,,2023-07-27,2025-03-18,,0.0096
28 FEBRUARY -  Elegant Single-button Wool Coat - 1.54 - SINGLE PRODUCT,120217281104970719,STACK 2,120217281481740719,AD 1,120217281481790719,0.26,23,1,4.347826,0.26,2023-07-27,2025-03-18,,0.2496
28 FEBRUARY -  Elegant Single-button Wool Coat - 1.54 - SINGLE PRODUCT,120217281104970719,STACK 2,120217281481740719,AD 3,120217281481810719,0.02,9,1,11.111111,0.02,2023-07-27,2025-03-18,,0.0192
28 FEBRUARY - Classic Floral Button-down Shirt - 1.54 - SINGLE PRODUCT,120217281829030719,BROAD 2,120217282123330719,AD 2,120217282123230719,0.04,5,1,20,0.04,2023-07-27,2025-03-18,,0.0384
28 FEBRUARY - Classic Floral Button-down Shirt - 1.54 - SINGLE PRODUCT,120217281829030719,BROAD 2,120217282123330719,AD 1,120217282123280719,0.2,18,0,0,,2023-07-27,2025-03-18,,0.192
28 FEBRUARY - Classic Floral Button-down Shirt - 1.54 - SINGLE PRODUCT,120217281829030719,BROAD 2,120217282123330719,AD 3,120217282123310719,8.41,971,78,8.032956,0.107821,2023-07-27,2025-03-18,,8.073599999999999
27 FEBRUARY- C26 ADS Collection (February 20) - COLLECTION - RELAUNCH,120217273545000719,BROAD,120217344899590719,AD 5,120217344899540719,1.04,49,2,4.081633,0.52,2023-07-27,2025-03-18,,0.9984
27 FEBRUARY- C26 ADS Collection (February 20) - COLLECTION - RELAUNCH,120217273545000719,ONLINE SHOPPERS,120217344899560719,AD 1,120217344899550719,0.38,29,2,6.896552,0.19,2023-07-27,2025-03-18,,0.3648
27 FEBRUARY- C26 ADS Collection (February 20) - COLLECTION - RELAUNCH,120217273545000719,ONLINE SHOPPERS,120217344899560719,AD 2,120217344899570719,0.63,35,5,14.285714,0.126,2023-07-27,2025-03-18,,0.6048
27 FEBRUARY- C26 ADS Collection (February 20) - COLLECTION - RELAUNCH,120217273545000719,BROAD,120217344899590719,AD 2,120217344899580719,2.12,130,8,6.153846,0.265,2023-07-27,2025-03-18,,2.0352
27 FEBRUARY- C26 ADS Collection (February 20) - COLLECTION - RELAUNCH,120217273545000719,BROAD,120217344899590719,AD 1,120217344899600719,0.29,15,0,0,,2023-07-27,2025-03-18,,0.2784
27 FEBRUARY- C26 ADS Collection (February 20) - COLLECTION - RELAUNCH,120217273545000719,ONLINE SHOPPERS,120217344899560719,AD 4,120217344899610719,0.27,13,1,7.692308,0.27,2023-07-27,2025-03-18,,0.2592
27 FEBRUARY- C26 ADS Collection (February 20) - COLLECTION - RELAUNCH,120217273545000719,ONLINE SHOPPERS,120217344899560719,AD 3,120217344899620719,73.84,3641,280,7.690195,0.263714,2023-07-27,2025-03-18,,70.8864
27 FEBRUARY- C26 ADS Collection (February 20) - COLLECTION - RELAUNCH,120217273545000719,BROAD,120217344899590719,AD 4,120217344899630719,0.22,13,0,0,,2023-07-27,2025-03-18,,0.2112
27 FEBRUARY- C26 ADS Collection (February 20) - COLLECTION - RELAUNCH,120217273545000719,BROAD,120217344899590719,AD 3,120217344899640719,7.19,474,44,9.2827,0.163409,2023-07-27,2025-03-18,,6.9024
27 FEBRUARY- C26 ADS Collection (February 20) - COLLECTION - RELAUNCH,120217273545000719,ONLINE SHOPPERS,120217344899560719,AD 5,120217344899650719,0.32,23,3,13.043478,0.106667,2023-07-27,2025-03-18,,0.3072
27 FEBRUARY- C27 ADS Collection (February 24) - COLLECTION,120217275166390719,BROAD,120217359409130719,AD 4,120217359409060719,1.93,122,4,3.278689,0.4825,2023-07-27,2025-03-18,,1.8527999999999998
27 FEBRUARY- C27 ADS Collection (February 24) - COLLECTION,120217275166390719,ENGAGED SHOPPERS,120217359409070719,AD 3,120217359409080719,0.07,5,0,0,,2023-07-27,2025-03-18,,0.06720000000000001
27 FEBRUARY- C27 ADS Collection (February 24) - COLLECTION,120217275166390719,ENGAGED SHOPPERS,120217359409070719,AD 2,120217359409110719,0,1,0,0,,2023-07-27,2025-03-18,,0.0
27 FEBRUARY- C27 ADS Collection (February 24) - COLLECTION,120217275166390719,BROAD,120217359409130719,AD 2,120217359409120719,0.35,41,0,0,,2023-07-27,2025-03-18,,0.33599999999999997
27 FEBRUARY- C27 ADS Collection (February 24) - COLLECTION,120217275166390719,BROAD,120217359409130719,AD 3,120217359409140719,0.02,2,0,0,,2023-07-27,2025-03-18,,0.0192
27 FEBRUARY- C27 ADS Collection (February 24) - COLLECTION,120217275166390719,BROAD,120217359409130719,AD 1,120217359409160719,0,3,0,0,,2023-07-27,2025-03-18,,0.0
27 FEBRUARY- C27 ADS Collection (February 24) - COLLECTION,120217275166390719,ENGAGED SHOPPERS,120217359409070719,AD 1,120217359409170719,0,1,0,0,,2023-07-27,2025-03-18,,0.0
27 FEBRUARY- C27 ADS Collection (February 24) - COLLECTION,120217275166390719,ENGAGED SHOPPERS,120217359409070719,AD 4,120217359409190719,4.68,420,17,4.047619,0.275294,2023-07-27,2025-03-18,,4.4928
27 FEBRUARY-  C28 ADS Collection (February 24) - COLLECTION,120217275646110719,ENGAGED SHOPPERS,120217360817820719,AD 3,120217360817830719,2.82,182,7,3.846154,0.402857,2023-07-27,2025-03-18,,2.7072
27 FEBRUARY-  C28 ADS Collection (February 24) - COLLECTION,120217275646110719,ONLINE SHOPPING,120217360817850719,AD 1,120217360817840719,0.06,8,0,0,,2023-07-27,2025-03-18,,0.0576
27 FEBRUARY-  C28 ADS Collection (February 24) - COLLECTION,120217275646110719,ONLINE SHOPPING,120217360817850719,AD 3,120217360817860719,0.01,6,0,0,,2023-07-27,2025-03-18,,0.0096
27 FEBRUARY-  C28 ADS Collection (February 24) - COLLECTION,120217275646110719,ENGAGED SHOPPERS,120217360817820719,AD 1,120217360817870719,0.31,43,0,0,,2023-07-27,2025-03-18,,0.2976
27 FEBRUARY-  C28 ADS Collection (February 24) - COLLECTION,120217275646110719,ONLINE SHOPPING,120217360817850719,AD 4,120217360817880719,0.45,50,1,2,0.45,2023-07-27,2025-03-18,,0.432
27 FEBRUARY-  C28 ADS Collection (February 24) - COLLECTION,120217275646110719,ENGAGED SHOPPERS,120217360817820719,AD 4,120217360817890719,13.89,679,28,4.123711,0.496071,2023-07-27,2025-03-18,,13.3344
27 FEBRUARY-  C28 ADS Collection (February 24) - COLLECTION,120217275646110719,ENGAGED SHOPPERS,120217360817820719,AD 2,120217360817900719,3.98,263,6,2.281369,0.663333,2023-07-27,2025-03-18,,3.8207999999999998
27 FEBRUARY-  C28 ADS Collection (February 24) - COLLECTION,120217275646110719,ONLINE SHOPPING,120217360817850719,AD 2,120217360817910719,0.08,21,1,4.761905,0.08,2023-07-27,2025-03-18,,0.0768
28 FEBRUARY - Short Button-down Wool Coat  - 1.51 - SINGLE PRODUCT,120217278665590719,STACK 2,120217278963210719,AD 2,120217460883660719,5.83,594,41,6.902357,0.142195,2023-07-27,2025-03-18,,5.5968
28 FEBRUARY - Short Button-down Wool Coat  - 1.51 - SINGLE PRODUCT,120217278665590719,STACK 2,120217278963210719,AD 3,120217460883670719,0.06,9,0,0,,2023-07-27,2025-03-18,,0.0576
28 FEBRUARY - Short Button-down Wool Coat  - 1.51 - SINGLE PRODUCT,120217278665590719,BROAD 1,120217460974100719,AD 3,120217460974010719,0.17,18,0,0,,2023-07-27,2025-03-18,,0.1632
28 FEBRUARY - Short Button-down Wool Coat  - 1.51 - SINGLE PRODUCT,120217278665590719,STACK 1,120217460974020719,AD 1,120217460974040719,19.58,3515,288,8.193457,0.067986,2023-07-27,2025-03-18,,18.796799999999998
28 FEBRUARY - Short Button-down Wool Coat  - 1.51 - SINGLE PRODUCT,120217278665590719,BROAD 1,120217460974100719,AD 2,120217460974050719,0,3,0,0,,2023-07-27,2025-03-18,,0.0
28 FEBRUARY - Short Button-down Wool Coat  - 1.51 - SINGLE PRODUCT,120217278665590719,STACK 1,120217460974020719,AD 2,120217460974060719,0.09,11,1,9.090909,0.09,2023-07-27,2025-03-18,,0.08639999999999999
28 FEBRUARY - Short Button-down Wool Coat  - 1.51 - SINGLE PRODUCT,120217278665590719,BROAD 2,120217460974090719,AD 2,120217460974070719,0.02,2,0,0,,2023-07-27,2025-03-18,,0.0192
28 FEBRUARY - Short Button-down Wool Coat  - 1.51 - SINGLE PRODUCT,120217278665590719,BROAD 2,120217460974090719,AD 3,120217460974080719,0.05,8,0,0,,2023-07-27,2025-03-18,,0.048
28 FEBRUARY - Short Button-down Wool Coat  - 1.51 - SINGLE PRODUCT,120217278665590719,BROAD 1,120217460974100719,AD 1,120217460974110719,0.01,2,0,0,,2023-07-27,2025-03-18,,0.0096
28 FEBRUARY - Short Button-down Wool Coat  - 1.51 - SINGLE PRODUCT,120217278665590719,STACK 1,120217460974020719,AD 3,120217460974120719,0.15,6,1,16.666667,0.15,2023-07-27,2025-03-18,,0.144
28 FEBRUARY - Elegant Casual Shirt  - 1.68 - SINGLE PRODUCT,120217279486300719,BROAD 1,120217461211660719,AD 3,120217461211580719,0.26,8,0,0,,2023-07-27,2025-03-18,,0.2496
28 FEBRUARY - Elegant Casual Shirt  - 1.68 - SINGLE PRODUCT,120217279486300719,STACK 2,120217461211640719,AD 2,120217461211590719,0.19,11,0,0,,2023-07-27,2025-03-18,,0.1824
28 FEBRUARY - Elegant Casual Shirt  - 1.68 - SINGLE PRODUCT,120217279486300719,BROAD 2,120217461211650719,AD 1,120217461211600719,0.2,12,3,25,0.066667,2023-07-27,2025-03-18,,0.192
28 FEBRUARY - Elegant Casual Shirt  - 1.68 - SINGLE PRODUCT,120217279486300719,STACK 2,120217461211640719,AD 3,120217461211610719,1.14,37,2,5.405405,0.57,2023-07-27,2025-03-18,,1.0943999999999998
28 FEBRUARY - Elegant Casual Shirt  - 1.68 - SINGLE PRODUCT,120217279486300719,BROAD 1,120217461211660719,AD 1,120217461211620719,0.15,19,0,0,,2023-07-27,2025-03-18,,0.144
28 FEBRUARY - Elegant Casual Shirt  - 1.68 - SINGLE PRODUCT,120217279486300719,BROAD 2,120217461211650719,AD 3,120217461211630719,0.41,11,0,0,,2023-07-27,2025-03-18,,0.39359999999999995
28 FEBRUARY - Elegant Casual Shirt  - 1.68 - SINGLE PRODUCT,120217279486300719,BROAD 2,120217461211650719,AD 2,120217461211670719,19.3,1131,83,7.338638,0.23253,2023-07-27,2025-03-18,,18.528
28 FEBRUARY - Elegant Casual Shirt  - 1.68 - SINGLE PRODUCT,120217279486300719,BROAD 1,120217461211660719,AD 2,120217461211680719,1.57,73,5,6.849315,0.314,2023-07-27,2025-03-18,,1.5072
28 FEBRUARY - Elegant Casual Shirt  - 1.68 - SINGLE PRODUCT,120217279486300719,STACK 2,120217461211640719,AD 1,120217461211690719,0.41,20,1,5,0.41,2023-07-27,2025-03-18,,0.39359999999999995
28 FEBRUARY - Trendy Fashionable Art Printed Shirt  - 1.47 - SINGLE PRODUCT,120217279961370719,STACK 1,120217461715220719,AD 3,120217461715230719,3.74,301,11,3.654485,0.34,2023-07-27,2025-03-18,,3.5904000000000003
28 FEBRUARY - Trendy Fashionable Art Printed Shirt  - 1.47 - SINGLE PRODUCT,120217279961370719,BROAD 2,120217461715200719,AD 2,120217461715240719,0.02,6,0,0,,2023-07-27,2025-03-18,,0.0192
28 FEBRUARY - Trendy Fashionable Art Printed Shirt  - 1.47 - SINGLE PRODUCT,120217279961370719,STACK 1,120217461715220719,AD 2,120217461715250719,0.59,29,1,3.448276,0.59,2023-07-27,2025-03-18,,0.5663999999999999
28 FEBRUARY - Trendy Fashionable Art Printed Shirt  - 1.47 - SINGLE PRODUCT,120217279961370719,BROAD 1,120217461715210719,AD 2,120217461715260719,3.74,221,12,5.429864,0.311667,2023-07-27,2025-03-18,,3.5904000000000003
28 FEBRUARY - Trendy Fashionable Art Printed Shirt  - 1.47 - SINGLE PRODUCT,120217279961370719,BROAD 2,120217461715200719,AD 1,120217461715270719,0.05,10,0,0,,2023-07-27,2025-03-18,,0.048
28 FEBRUARY - Trendy Fashionable Art Printed Shirt  - 1.47 - SINGLE PRODUCT,120217279961370719,BROAD 1,120217461715210719,AD 1,120217461715280719,0.63,15,4,26.666667,0.1575,2023-07-27,2025-03-18,,0.6048
28 FEBRUARY - Trendy Fashionable Art Printed Shirt  - 1.47 - SINGLE PRODUCT,120217279961370719,STACK 1,120217461715220719,AD 1,120217461715290719,0.54,35,0,0,,2023-07-27,2025-03-18,,0.5184
28 FEBRUARY - Trendy Fashionable Art Printed Shirt  - 1.47 - SINGLE PRODUCT,120217279961370719,BROAD 2,120217461715200719,AD 3,120217461715310719,7.03,517,39,7.54352,0.180256,2023-07-27,2025-03-18,,6.7488
28 FEBRUARY - Trendy Fashionable Art Printed Shirt  - 1.47 - SINGLE PRODUCT,120217279961370719,BROAD 1,120217461715210719,AD 3,120217461715390719,2.02,112,5,4.464286,0.404,2023-07-27,2025-03-18,,1.9392
28 FEBRUARY -  Elegant Single-button Wool Coat - 1.54 - SINGLE PRODUCT,120217281104970719,BROAD 1,120217462998070719,AD 3,120217462998010719,1.9,134,4,2.985075,0.475,2023-07-27,2025-03-18,,1.8239999999999998
28 FEBRUARY -  Elegant Single-button Wool Coat - 1.54 - SINGLE PRODUCT,120217281104970719,STACK 1,120217462997990719,AD 1,120217462998030719,0.87,36,5,13.888889,0.174,2023-07-27,2025-03-18,,0.8351999999999999
28 FEBRUARY -  Elegant Single-button Wool Coat - 1.54 - SINGLE PRODUCT,120217281104970719,STACK 1,120217462997990719,AD 2,120217462998040719,66.34,6667,365,5.474726,0.181753,2023-07-27,2025-03-18,"[{'action_type': 'offsite_conversion.fb_pixel_purchase', 'value': '0.702291'}]",63.6864
28 FEBRUARY -  Elegant Single-button Wool Coat - 1.54 - SINGLE PRODUCT,120217281104970719,BROAD 2,120217462998080719,AD 2,120217462998060719,0.49,30,2,6.666667,0.245,2023-07-27,2025-03-18,,0.4704
28 FEBRUARY -  Elegant Single-button Wool Coat - 1.54 - SINGLE PRODUCT,120217281104970719,STACK 1,120217462997990719,AD 3,120217462998090719,1.03,109,3,2.752294,0.343333,2023-07-27,2025-03-18,,0.9888
